text,label
Přemýšlí co si přát k vánocům...,1
"Zdravím, chci se zeptat, kdy bude dostupné sprnové číslo O2 Všem?Díky za odpověď.",1
Namísto vymýšlení těchto kravin dejte do pořádku Vaše služby !!! A snižte ceny na standard ostatních Evropských zemí !!! Díky,0
Tak je to lepší,2
"MH: A čeho tim docílíš? Nějak moc silný řeči, ale stejně to neuděláš ;-) BTW: Jinak stojí 40,- . Stránky možná ještě nejsou aktualizovaný",0
To radši dělaj mrtvý ani neodepíšou ;),0
ty jsi nějaká FANYNKA slevomatu?????:))))ty si začala:)))),1
"Zdravím,máte ještě skladem HTC Evo 3D???",1
Když se peníze uhradí přes jejich web tak je to do pár hodin.. :) (do dvou tuším),1
"Koukám, že už to tu jednou je. Nevadí, čím víc, tím líp.",1
"Taky že zdražují. Vodafon se svými čerstvými ""Fér"" tarify to potvrdil.",0
Jsou bozi:):):),2
"Dobrý den, můžu si někde ze samoobsluhy na svůj telefon poslat testovací MMSku?",1
tvl tak na to by me nikdo nedostal,0
"Happy Birthday, Milka...tak to je nejlepší čokoláda na světě!!!! ;)",2
moc si přeju mily ježišku,1
"no, chvilku jsem přemýšlel, zda tam další den nebude místo Internetu na cestu nabídka housek za 2,90... :-)",1
Mě to právě nechce pustit do nastavení Mých5! :-/,0
"Jo, někdo to asi pochopil, že se jedná o soutěž výstavy krabiček....ale soutěž se jmenuje Polička s parfémy a ne krabičkami:)))",1
"Jsu zvědavý,kdy bude v prodeji",1
"Kdy hodláte opravit mobilní net v okolí Šterbohol? Není to poprvé a už mě to začíná štvát. Platím za něco, co nefunguje!",0
Maro ale po cestě do školy žádný okýnko s bučkem a slivovicou neni :D,1
ty sou rozkošný :),2
"to máte stejné, jako když výrobce ""zázračných"" pilulek na hubnutí Vám tvrdí, že nemusíte vůbec cvičit a zhubnete :-)",0
"Vsaďte boty, že až přestane většina z nás koukat, tak ten pacholek vyleze. :D",1
"Zajímalo by mne, kdo vymýšlí ty komentáře: ""Vypekla vás žena, podusil šéf? Když atmosféru zahustí hádka ..""",1
to je normálka...oni nikdy neumí nic udělat na poprvé...,0
milko poslala sem vam zpravu do zprav tak se podívejte a prosím odepište,1
"zejtra si dám ;-) ten grilled mě moc nenadchnul, tak snad tenhle bude lepčejší ;-)",1
Jsem stejneho nazoru ..,1
našla jsem poze seznam výherců,1
"Lady Mat: A až něco budeš potřebovat, 20 Kč dobrý, ne? Ty jejich stránky jsou otřesný..",0
Díky moc jste hodná :-),2
Plné Kofolýýýý ;),1
Nez se na neco zeptate tak si to tu trochu proctete at nejste za blbce.,1
"Ivano, pokud mi body připíšou a objednám co bude tak Vám pro děti body ráda dám, bohužel nevím kdy to bude a kolik...",1
"Tak když už jste tam ty dvě koruny našli, tak je tedy vraťte. Aby nedělaly v systému a účetnictví nepořádek.",0
zase nejde samoobsluha? to už mi nepřijde normální..,0
to je moje slabůstka....parfemy :-),2
chystáš se zvelebovat zahrádku ? travka roste ? :-),1
"Já taky pořád čekám, kdy už si to štěstí sedne na vola :))))",1
"ahoj, chci se zeptat jaký má dosah wifi router comtrend vr-3026e ? za ideálních větrných podmínek?",1
no jako žádná hitparáda jestli je to to co bylo loni..,0
"děkujeme:) sme rádi,že seš naší součástí,Kofolo:)",2
"tak tak,prej v klávesnici :D stačí vidět video,kolikrát byla šipka použitá :D :D",1
držím palce.),2
fláká se :),1
"Já už kalendář mám. Trošku netradiční, ale ručně vyrobený mým mužem ;)",1
jo a Culík je také moc pěkné,2
"Ty jsi zvláštní Honzo,:)",1
"Super, už se těším až příjde, snad to bude brzy :-)",2
"Jo jo,stavim se i s malym,pokud bude hezky. Tesi se na prolejzky:-)",1
"Po exkurzy na obede, uzijte si skolicky, Vy co se musite ucit :D",1
A jinak porad rikam to samy. Pro me je T-Mobile v porovnani s ostatnima proste nejmensi zlo a cenove nejvyhodnejsi...,2
"Prosím pěkně, ta navigace Dynavix je online nebo offline?",1
"16 kbit/s NENÍ rychlost. Při této ""rychlosti"" se nedá internet v mobilu používat! Kdy to konečně pochopíte!",0
"mockrat dekuji,uz se na tu decku nemuzeme dockat :)",2
"vypadá chutně ...a těším se na tu historickou památku...."" K jídlu to pravé!"" ;-)",2
Můžu poprosit o odpověd????,1
"Je nám líto, ale bohužel došlo k chybě. Na odstranění chyby usilovně pracujeme.",1
"prasátko, popelka, mrazík a bohouš - stálice co potěší....",1
pfff a já už se chystal jet do obchodu a ještě instaluju nový firmware. No aspoň že to víme :),1
A může vyhrát i podnikatelka?,1
"Pánský?.. spíše pro ty na stejné pohlaví :) Mám stříbrný a zelený, ale růžový bych nechtěl ani za nic :)",0
"Já ji miluju od dob, kdy jsem jezdila za babičkou do Prahy, to jest - ó Bože - skoro padesát let...",2
Jsou nádherný a když jsem chodila na praxi do zoo Děčín tak tam se nechali hladit jsou fakt úžasný,2
"snídaně jsou fuuj, ale tak dyž je někdo chce, tak to máte sjednotit, a prodávat všechno najednou...",0
moc pěkní....!!!!,2
Také dobrou noc a krásné sny!,2
"Dobrý den, budete zveřejňovat 10 vybraných jmen pro pandu červenou? :)",1
Děkuji dobré dušičce za bodíky!!!! Dvojčata budou mít z čepic určitě radost!,2
dobrý den nevíte o nějakych soutěží jako je treba ted milka kde se taky zbírají elan kody Děkuji,1
to si ho radši koupim u vodafonu a budu mít slevu 10 000 a i tak je tam drahej,0
krásně voni...,2
"Mě by vubec nenapadlo,že se takoé zvířatko chovat doma :)",1
"Pančku, do 30.6. tu bude pěkné fotoalbum :)))",1
Co dělat když mi Iphone 4S nevytáčí *77 nemůžu tak tedy aktivovat ?,1
yeaaah :) přijedeme se podívat :),2
na hlavu co? jeden platek syra za 15kč :D,1
Teď už je to v pořádku. Teď už to chodí jednou.,1
"vzdy je lepsi to spustit zkusebne na par hodin alespon na vyzkouseni , aby se zjistilo , zda to pobere tolik lidi v aplikaci :-)",1
"pořád mi nějak nedochází-na co dávat 10K za telefon se zapráskaným,večně nefungujícím androidem ?",0
Velice děkuji za perfektní vyřešení problému který jsem měl.T-Mobile je super :0) i když pořád je co zlepšovat :0)) Máte u mě 1*,2
"Dobrý den, prosím o informaci zda bude O2 nabízet telefon Sony Xperia Acro S. Děkuji.",1
každopádně má ode dneška vodafone co žehlit...,0
"Tomáši, už si to nevzpomínám přesně, ale domnívám se, že to bylo 28.5. v 19:00 hodin.",1
Vaše reklamy jsou prostě nejlepší :D,2
prvních 5 vyhrává poukaz na 1000Kč?,1
lebo sa politrovka neoplatí a treba kupit dvojlitrovku :),1
Hodně štěstí :-),2
s citronem je nejlepší:)),2
ledvěd mední :-),1
2. vrchol nevkusu v této soutěži!!!,0
jůů meeedvííídeeek :DD:),2
"Co takhle Znojmo,není v plánu ?",1
"Dobrý den, zjistil jste už, prosím, kdy budou zapnuty ony nové kanály (Filmbox Family, Filmbox Extra 1)? Díky.",1
"Myslím,že to ,že se návštěvníkům u vás líbí,je hlavně vaše zásluha.",2
3:2 samozdřejmě pro ČR :-)),1
kde najdu historii odeslaných sms? nikde to tam nevidím. a proč se neukazuje me číslo když někomu odešlu z vebu sms i když jsem přihlášen?,1
taky používám CK :),1
"věř že kdybych nebyla nemocná, tak do práce jdu.. :-/",1
80% mobilů v ČR prodají operátoři za předražené ceny.,0
"originální nápad .-) a ten se cení, dečku a koupelnu má každý:-))",2
"Dobrý den, mohla bych se zeptat, kdy dojde výhra z tomboly? Už se na ni moc těším. Děkuji!",1
miluju chytrý lidi co všechno ví :-DDDD,0
"Pavel Jendel Jeník: já jsem tedy ze severu, ale i tady se říká, že Pardubice jsou jen ta zatáčka u Hradce ;o)",1
"litr za net je v dnešní době taky docela pálka, ale co už, na samotě si člověk moc vybírat nemůže",0
"Gottwaldov a názvy našich vesnic za 2. světové války se zobrzují pouze, když máte telefon nastaven v němčině ;)",1
tak tedka otázka jestli už vyleze a nebo se zas schová:-(,1
McD je největší svinstvo co kdy na týhle planetě bylo,0
opravdu je nádherný a jak se o něj maminka stará je to až dojemný tak mu přeji hodně štěstí do života :),2
"Také čekám e-amil o výhře srdíčka, jsme tam s přítelem zapsaní. Ale e-mail nikde.:-( forleni@seznam.cz",0
u nás i tři dny ředitelskýho volna :D,1
"Vypadají fakt zamilovaně.Držím palce,aby jim to vyšlo!!!!",2
"Tak to jsem rad, ze jsem nesel vcera, bych musel znova :p",2
na měsíc se mu to povedlo... pak sel z baráku,1
Hezký dáreček pro kuřáky anejejn pro ně,2
Dělejte mi chutě ;DD,1
"JE mi lito, zkusenosti rikaji ze neváží.",0
"Jo a na čem rostou buráky, a jak pěstovat kroupy, Vlk na 13 ....",1
"mňááám, hned bych si dala :-)",2
Mě přibalili na dovolenou 24mb dat za 1235Kč :))) Už jen rok.,2
"chtela bych se zeptat,jak je ted zoo otevrena navstenikum?diky za odpoved",1
To je krásnééé,2
už někdo vyhrál? :D,1
Kolik jsi měl skore ?,1
krasna kytička děkuji za ni,2
Teď jedu na vaší pobočku tak doufám že se vše vyřeší přišly mám pouze karty a letáčky takže už to se nám nezdálo,1
konečně něco co je u Bolky:),2
Přesně tak. Samsung galaxy camera. A kde je ta otázka?? :)),1
"řekl bych, že ve všech světových jazycích se dá přeložit kofola jako kofola...",1
"Ťulíci :):* To poslední, jak se tváří, k sežrání, umačkala bych je ale všechny :)",2
"hm... to budou teda na pi*u prázdniny . s tou pampeliškou tam vypadá dobře, ale bude teplá jak chc*nky :D",0
"co blbneš?už tě vidím,jak žereš k večeři racio.....",0
kdyby tam nebyly ty holky :D,1
musíme trénovat určitě se nám to povede,1
a na sekyru by to nešlo ? :Dbo prvně vyskušam bo se mi tam nelibi ten nápis :D,1
"Prohlédla jsem si videa- zajímavý Tvor. Zajímalo by mě hypoteticky, do kterého pavilonu byste jej umístil.",1
"Vida, jak dlouho už ji to baví! A pak prý, že to bude jen na chvilku, dokud je to nové!",2
"Tak pridejte odkaz prosim, zajímalo by mě kdo to poskytuje",1
"Je to ještě horší, než pomlázka. Přečtěte si fundovanou odpověď od našeho skvělého operátora :-)",0
"Michal Strnad tak mi aspoň zavolej nebo pošli sms, jak jsi spokojený se svým operátorem. ;)",1
"Mohu se zeptat, proč se O2 nevyjadřuje?? Klidně bych za LTE dal litr, ale bez FUPky..!!",1
"Rotava 8°C,hodně sněhu.",1
protoze se na zazitky od slevomatu daji sbalit pekne slecny:),2
hurááááááááááá :-))) .. jak se holky mají ???,2
O víkendu jsem slavnostně byla na rozhledně Obora naposledy.. Platit na ní je TOTÁLNÍ HOVADINA!!!,0
dobrý tip....děkuji...koupíme v německu až tam pojedeme.....,1
Rovněž i já děkuji za vaš reakci ;),2
to by bylo.mlsání,2
běž s tim někam,0
A ty sendviče budou všechny po celou dobu nebo se budou střídat po týdnu?,1
"ach, chtěla bych se jmenovat Dagmar Horská :) - gratuluji :)",2
"Ja, naředěno ledem, schlazeno ledničkou a okyseleno kolečkem citróna, pak to byla fajn :-D",2
Ten model co je nejlevnější...,1
prosím zašlite 4 body na id-1384156100,1
"až změníte salátovou směs, která je pořád stejná u všech salátů, začnou mi zase chutnat",0
Taky gratuluju!!! A přeji v rozšiřující se džungli konkurence stálé vedoucí postavení :),2
"Myslím,že o tu tmavost paní autorce šlo :) Noc,nebe,měsíc,blesky....to musí být tmavé",1
co takhle nějaké slevy na permanentky Power plate v Brně? :-),1
Já dokonce o dvě dřív :-D,1
"zkoukla jsem vsechny fotky a musim rict, ze tvoje je bezkonkurencne nejlepsi:) drzim palec at to vyhrajes:)",2
od všeho trochu a tak to má být,1
"A je tato aplikace i pro WM? Pokud ne, proč některé zákazníky diskriminujete? asi se podívám jestli to není právně napadnutelné",0
za co je tem hrnecek,1
Stačí když pojedete po dálnici z Mladý Bolestlavi směr liberec ;) taky sem na to čuměl jak vyvoraná myš :D,1
Ja uz teda volam! Z vodafonu do vodafonu. Takze dekuji za rychlou oprawu.,1
Krásná rodinka :),2
"pokud budete mít cestu kolem, tak se stavte v Nymburce ;)",1
"U nás zítra, při pohledu na budík s časem 10:00 :))",1
nesnáším když dojdu do hospody a oni mi oznámí že nemají kofolu,0
"Reklama jak od Pamely, tohle se vám nepovelo... a ty ceny? Uz aby prisel novy operator, budou padat ceny i vase draha kresla v kancelari...",0
"tak to mě mrzí, doufám, že nám dáte vědět, až se záhada vyřeší",0
to je od Vás hezké :-),2
nám chybí pouze jeden..:(( naše id 1307877330,1
"nepřiléval bych benzín do ohně, už takhle mě holínky lezou krkem...",0
Mám na mysli Kouzelné úterky. Nebo se k ní nehlásíte?,1
"Vy ste uplně hladový, jak máte něco dostat zadarmo.",1
Proč zase nefunguje Vodafone? Nemůžu se dovolat ani z pevný na operátora a telefon mi taky nefunguje!!!!,0
"Dobrý den, prosím budete prodávat i parfém Diesel Loverdose - dámská EDP 75 ml i jako tester??? Děkuji za odpověď",1
"A již to řeším se Sandrou,tak snad už to dobře dopadne. Děkuji",1
Myslel jsem kdy půjdou vidět výsledky prvního druhého a alespon 3 pro orientaci ... mám 55 000m a jsem 8 a to se mi moc nezdá,1
"Paji prej ten blesk-mobil je sit vodafonu, tak to by jsi si moc nepolepsila : )",1
"dekuji, cislo posilam",2
"Jsou to úplně skvělý zvířátka, ale pořád spěj :-P",2
"Dobrý večer,zajímalo by mě,kdy končí soutěž aplikace parfémy..v pravidlech máte napsáno 31.6. ,ale to bohužel není :-)))",1
moje nejoblíbenější!!!,2
a nebo radši vůbec nepiš,0
V některých lokalitách prý také začaly výpadky připojení k internetu. Můžete se prosím k tomu vyjádřit?,1
"Moc děkuji za tuto perfektní akci, lístky jsem koupil u velkého kina a vše proběhlo správně. Takže díky :D",2
"A nemůžete být konkrétnější, třeba v kolik hodin? Děkuji",1
gratule patří hlavně mamině k uspěchu,2
"Danieli my ti to věříme, zvláště po tom, co se tady opovážíš napsat ""mýstě"".",1
"prodám vám ten ,,parfém´´ i za 1 euro...mám ho doma a stojí za bačkoru",0
"hm, zajímavé .. dostanu se mezi prvních 10 a stejně pak třeba ani nemusím vyhrát nebot nebudu vylosovaná .. tak to asi nemá cenu :-D",0
hmm..objednat si tri cheeseburgery sebou a zjistit doma ze mi dali jen dva...proc ne..,0
Bude dnes stát ještě někde ? :D,1
Poslední dobou Vám to padá jak hrušky :-(!,0
to je romantika mi milujeme ji a ona zase nás :D,2
užasna vuně,2
"Dobrý den, prosím o informaci, od kdy neúčtujete hovory s operátorem při aktivní službě Po svém. Mně totiž naúčtován byl. Děkuji.",1
"nejoblíbenější Calvin Klein In2U, Chloe...běžně Mexx, Bruno Banani, Isis Marks Spencer..je toho spousta podle nálady a stále jich přibývá :)",2
Vodafone: jen tak :) já jen když byla tak akce s sms zdali vám zákazníci nadměrným posíláním sms nějak výrazně nezatížili sítě. :),1
furt tam někdo sahá...,1
hmmmm C25ka :) můj první S6 power :),2
Tahle reklama se mi strašně líbí ;),2
Kdy bude internet v mobilu zdarma????,1
"Vybral jsem kachnu a tam bylo 50kc kredytu,ale dostal jsem hovno.dik",0
To je Čenda jak vyšitej :-)),1
"Za normální cenu nebude u vodafone nikdy, raději se mrkněte na www.apple.cz",0
ti dva sou husti :D,2
"bomba, konečně je zase zpět :))",2
zazil jsem dobra pecka,2
Nakoupeno :),2
heeej už mě nefooť :D,1
Obrázeček pls :-),1
"to mi tedy k O2 nesedí, Honza si zase vymýšlí, co asi doporučuje pan Najt",0
Tady Ostrava....Slevy na nic....Jan pár kousků a nic víc....Co s Tím uděláte.....Husu nekomentuji....,0
"tak supky dupky, jsem strasne zvedava... :-)",1
Až udělaj mekáč v Šumperku tak můžou něco psát! :P,1
"Dobrý den, mám od vás ADSL (VDSL) internet 20mbit a jede to sotva 6. Vím že je tam nějaká agregace ale s ní by to mělo jet tak 16 !",0
A taky je tam free mobile. Fr už aby to bylo i tady!,1
my v Česku ještě krajší - ve středu státní svátek. :-),2
dobrý den včera sem vám posílala telefon s názvem restaurace naší oblíbene ..pošlete mi domu voucher ??nebo mi ještě budete volat .???,1
