text,label
"Tak slavim..,ale uz desate,takze vsechno nejlepsi vsem...kdo se narodil v tohle datum...",2
"Hm,tak Runtastic si nechám líbit, ten jsem si chtěl v létě kupovat. Pokud to teda bude ten klasickej a plně funkční",2
"Používám tuto vůni již přes rok a jsem s ní moc spokojená,ostatně i můj přítel:-).",2
"Tak to je v pohodě, jestli třeba nějaký silice v tom neškodí, ale jinak ať chutná, jim přinesu taky svůj :-)",2
U nás v ostravě je to třeba vždy 40kč,1
"Chtěla bych poděkovat za sladký balíček, který klukům udělal velkou radost :)",2
":D:D:D:D:D Díky, od zítra se budu usilovně snažit najít.. :D",2
"já jsem taky jel a paráda, boční náklon brutální, tohle v jiným autě nezažijete.",2
já mít hlad !!,1
"Jen mě provokujte, když se dneska pro tuhle výbornou zmrzku nedostanu....",1
zase tady si to tky muze ten dotyčny popujčovat od Kámošek/šu ... ae Dám *Like*,1
"Jé tento jsem měla taky, ale muj první byl Alkatel a byl pěkně velký , taková menší cihla !",1
"mám ji,je úžasná :-)",2
"FacebookAle nic, no:) jen k vám nemůžu tak často! ale pěkná akcička to je!",1
"Ale jo, funguje to zatím :-)",2
já sbírám vše pořád,1
Skvělá restaurace,2
"taky v prdeli,ale brzo jsem ho nasel.",1
Jasně pro vyvolené když někomu energie ubývá a někomu ne nemá vůbec smysl dál hrát hodně smutný,0
to je luxusní vůně :-),2
"Dobrý den rád bych se zeptal, kde si můžu stáhnout aktualizaci na t-mobile televizi",1
můj dobře vybavený muž.. :o),1
Romčo už jsem si to taky říkala :(,0
pan Novotný je pěkný vůl :_),0
"Dobrý den, kontakt na mě je 724767404. Předem děkuji S pozdravem",1
ano moc voni pouzivam uz dlouho .. tak 2 roky nikdy nezradi,2
"Škoda,že nevyhrál hlas lidu..",1
Moje oblíbená :-),2
pořiďte si telefon za 7 korun a upište se na 2 roky...prostě FÉR nabídka...,0
Protože Praha je z*urveně velká pro 1 runnera,0
"bude nám chybět, ale určitě se má dobře :)",1
"ooo...moc děkuji za podrobné info:-) takže pro sebe už jen vždy testery a jako dárek ""netestery"":-D",2
ale Romčo - nebuď kousavý :),1
Anebo může to mít 5 sekund čistého času + na konci znělka s nabídkou Fajnovek?,1
"Děkuji moc za informaci, snad se podaří sehnat, je to nejúžasnější vůně kterou znám a nikde není k dostání :-/",1
já jsem si říkala že jsou tam jen dva kupony..jsem už myslela že mi blbne mobil:),1
přijdou i nový reklamy? :),1
já ještě ne ale mám plánu ho za koupit..bude ještě v prodeji??díky moc,1
"Dobrý den, volejte 4603 dokonce ZADARA :D Přeji krásný čtvrtek",1
děkuji )))* aspoň mohli napsat že je to moje fotka :D copyright :D,1
Stačilo by něco trochu na Moravě aspoň. :) Ale jinak super záložka cestování.. to se dá jen chválit.,2
míša a ríša nebo hudební duo:D,1
krkovice z ostrova Krk :-D to mě složilo..,1
Nejlepsi je stejne chleba se spekem..,1
"Zlínsko-Vodafone síť je zaneprázdněna, O2 jede normálně.",1
"jsou ty skleničky stejné jako na obrázku, nebo mají tvar ""plechovky"" jako byly loni a předloni ?",1
Nemůžou ti prckové jak lezou po vajíčkách těm nevylíhnutým v těch vejcích nějak ublížit ?,1
Udělejte Mc donald v počátkách :D,1
38 minut do záložky :D,1
ano narodil se v říjnu a jeho porto sme mohli sledovt na kamerách.,1
že je hned po zimě :-),1
Přesně.. Já jsem pěkně v pelechu.. :)),2
a kdyby člověk neměl chřipku :((((,0
to se to nevyprodalo všechno včera? :),1
"Ne, nevadí, jen ať se vyjádří i další uživatelé, než můj příspěvek zneviditelní. :-)",1
"pořád doufám že dárky přidají,na to jaký mají odbyt ,by to pro ně neměl být problém",1
No uplně:D Ted' to půjdu asi do gymnastiky vyzvracet:D,0
krásné kočičky... přejeme hodně zdraví !!!!,2
při čekání na načtení si aspon pustte náš neschválený remake :D http://www.youtube.com/watch?v=wjChfJ0-85k,1
Přesně tak....hospoda v praze U Houbaře :D,1
"Taky mi to nejede, nestalo se mi to dnes poprvé, stejný problém, jako Míša...",0
"Už ho mám doma a je tam opravdu celá škála různých odstínů jak očních stínů, laků na nehty a rtěnek...vyberete si",2
Asi ne :D moje má všechny čtyři :D,1
"jj podivej - naschvál jsem udělal stejnou chybu jako ten o2 guru a hned to řešíš taky :D myslim že to nepotřebuje více komentovat, fail",0
ale mohla by na léto aspoň slevnit...!!!v některých super je coca-cola levnější...!!!,0
"také moc děkuji ID - 1652751296 za bodíky, čepička se zadařila. děkuji moc.",2
lahvicky jsou uzasne..:) retro :D a jelikoz je to limitovana edice tak pro ty pomale uz proste neni :),2
zajímalo by mě kdy jse mi přičtou body,1
na Pankráci se mapa taky sekla :( ... příště by to chtělo kvalitnější gps,0
"Taky tam budete okrádav všechny, co příjdou?",0
si snad udělám vejlet z prahy :D to bycvh tam byl cca za pul hodky :D,1
"Koukám na to z domova, Chrom bez problému, Explorer tady a běží mi to i v Mozzile. Tak nevím, nejspíš mají lidé starší verze prohlížečů.",1
já ci lvíčky :-D,2
"a já měla za to že mam v háji telefon,no snad to už nebude mít dlouhé trvání,tak vydržme",1
Díky za info :-),2
Lepší než masáže a liposukce :D:D,1
"jj, používám ji už roky...nemá chybu !",2
jednoznačně Karl & Egon,1
děkuji a budu čekat :) Lukáš,1
dokdy budou sýrové týdny?,1
"Ahoj, chci se zeptat.. při tarifu O2 kůl když mi zbydou volné minuty na konci vyúčtování jestli mě přejdou do dalšího měsíce, dík za odpověď",1
A hlavně s cenzurou za ty prachy neberte to :D,0
"A jsou i šetřiví, po vybrání dobrot se do hlavolamu i obléknou:-)",1
to překvapení se dozvíme dneska?,1
víkend už je naplánován... :-),2
"Já tiskárnu mám,ale barva došla. Ha :-(",0
"to je nejlepší pití od doby, co se začalo vařit pivo!!!!!!!!!!!!!!",2
hmm..frajer fakt užívá jsi to :Dheh,1
V jizerkách je líp,1
Krásné narozeniny škoda že tam nebudu :-( <3,1
"Jsem jediný, komu při přihlášení do systému nejede scroolování v historii odeslaných sms?",1
Stane se .. Čekal jsem pohotovou odpověď včéra.,1
"co musím mít, abych to pivo měl za tu cenu?",1
v opravně,1
dala bych si kávu a taštičku:))),2
to je pohodička co,2
",kolik ještě kousků??",1
Ono to jde i z webu jenže tam mi to píše tu větu :(,0
":-D super tak Ritter Sport mléčná,nebo bílá s kokosem ty jsou mňamozní :-)",2
Copak to je za zvíře?,1
Muzu se zeptat na kdy mate sjednanou výhradu odnášky? díky,1
zkuste to dát na www.kupon.cz,1
MMmMM :D hned bych si dal,2
Kubí jsi šikovný :) gratuluji ti :-*,2
ale bude to ještě na dlouho....,1
K Rakousku se neblížíme a nikdy tam nebudem. Ale máme šedivky a na nich se dá dost ušetřit.,0
za mě to problém jistě není,1
hvězdičkovou kofolu!,1
pepsi je lepší :P :D :D :D,2
"Market Kitty: vsak jo. Zato nevegetariani obcas vypadaji, ze by sezrali snad i hovno, kdyby se to odpocatku veku „proste“ jedlo.",0
nemohli si vybrat líp než jareda :),2
Tak to byl super dárek!!!!!,2
"Héj, medojed nejvíc zvíře :) ... když jsem tam byl tak tam fůrt lítal sem a tam :DDD",2
to by mě zajímalo:-),1
Dobrý den vyhrál jsme u vás bomboniéru milku adresu odeslal a nic mi nepřišlo??,0
nevim jestli se na to dá 100% spolehnout..,1
zrovna si ji dávám...,1
Tak jsem si dobil kredit (300) poslal SMS s aktivací...a nic...že by to mělo být naopak?,1
Rozdávám radost....,1
Tak to zamrzí:(((,0
ja mněl 52 000,1
"Tak najeďte na Milku a tam vás to navede přímo na tu soutěž ;) Je tam napsané, co musíte udělat :))",1
"Mně včera přísla od VDF SMS, že mám za předchozí zúčtovací období zaplatit ""-41"" (slovy mínus čtyřicetjedna) Kč :D",1
pěkná pračka!:-),2
jj stačilo děkuji,2
"fakt dobrá,asi koupím,provoněla jsem si zatím profil...sdílím",2
činaní oba dva....,1
"Ahoj Martine, čekám, že mi dáte vědět japa je to s těmi bonusy. Jsou to již 4 dny, já jsem na ten rozdíl přišel za 10 minut......",1
Z něčeho musím mít pěknou postavu:p),1
"vedle postele,na nocnim stolku - rano me budi",1
"ani v práci, ani odpočinek, ani ve škole, doma s přípravami na pouť ;)))",1
"ne, raději bez příchutě.",1
"Ondra Muchka : není to spíš myšleno, že už máš telefon z prvního kola?",1
Drahá do toho by jsme mohli jít co :D,1
nasdíleno :-),2
Brno nějak stojí...,0
ja to zkousela od 6ti hod asi v 8 hod mi net naskocil,1
byli jste tam v rámci kontroly dodavatele vyzkoušet? :),1
"To jako že budu mít dvojnásobou šanci nevidět vlka hřivnatého? :) Ale ne, kecám, posledně jsem měla štěstí :)",1
"A lístek byl vydán až po stížnosti s tím, že Zahradní salát byl zaměněn s Hranolkama...",0
"""musel jsem utratit všechny kredity z kola štestí"" ale mám.",1
Parádne :-)))),2
"Já mám taky dost rád kofolu, dávám jí přednost. ale cocacolu si taky nedpustim po jídle nebo Joshy :D",2
"A, vidím, že O2 si našlo novou výmluvu pro vysoké ceny, zákazníci jim moc využívají neúčtovací časy...",0
"Dobrý den, chci ukončit smlouvu na dobu neurčitou a přejít na twist. Musím si sama nachystat výpověď, nebo máte formulář na pobočce?",1
A kde kupon dostanu?,1
Hruza!A pak se k nim nejde ani dovolat,0
"Aháá,tak to je možný:)..měla jsem to vždycky se stejnýho Mc..",1
"chybí mi písmenka E, X, O, T, I, C",1
"Tak už zase v síti nejsem, nestihla jsem si ani zavolat. Laskavě tam zvedněte svoje zadky a koukejte s tím pohnout!!!",0
ajá zas nic...:-(,0
jenze takhle to vbc nevypada ve skutecnosti,1
Jeroušek Petr: To jsi teda pamětník...,0
Tomu se říká Velký třesk ;-),1
tak to se ale musíš narodit už na lyžích a ne jen trochu potrénovat,1
a kde je nějaká sleva slevomate?:),1
Každý den nový úžasný obrázek! Dnešní pozadíi pro TEENAGER SLEČNY 21.5.2011: http://www.guglik.cz/teenager-girls/,1
Taky díky.,2
"nahocte ponožky, sandále a icte pařit!",1
Vychlazená nemá chybu,2
Jde tam i zaplatit faktura za volání?? a doufám že to není za poplatek!!! A proč není platba faktury i z bankomatu možná (KB),1
"já to smé,je to podvod a mi co posílali jako první máme kulové,ponaučení pro příště",0
Zvířata..... a jak se k sobě chovají hezky :),2
hmmm takže asi nic no :/,0
A kdy v Jirkově :-) ?,1
"nádherná svěží, letní vůně...maximálně doporučuji!!!",2
Me by mozna stacili rakousky ceny :D lol,1
"Kdybych chtěl být ošklivý, tak řeknu, že v pavilonu opic, ale spíš to bude u těch lachtanů... ;)",1
"jojo jeden stačil, děkuji moc!!:)",2
Už ani nejde měnit tarif v samoobsluze :-(,0
"nejlepsi, ze pri pouzivani chytreho telefonu ve skole Vam ho ucitel/ka sebere :) Takze nechapu smysl aplikaci :)",1
"Já ne, protože na něm mám budík a mít ho v dosahu, tak ho zatípnu a spím dál, takže musím vždy nejdřív vstát a pak se podívat na mobil :D",1
"škoda, škoda, snad zase čekat na další soutěž a doufat, že stihneme být mezi těmi nejrychlejšími",1
"opravdu nádherná vůně,ale dochází tak snad Ježíšek přinese :-)",2
"Dáte sem fotky z celé akce? Chtěla bych vidět, co Vám tam lidé nosili. Děkuji",1
"Bohužel, ani jedno se nám nelíbí :o( páně Cihlářovým linorytům ani jeden z nich nesahá ni po kotníky...",0
ale děkuji,1
"Jasný, je to koloběh.. Těžko tomu zabránit, vím to. Ale mě se žije lépe s vědomím, že kvůli mě žádné zvíře zemřít nemusí, asi tak :)",1
ČD Tarif 2 to stejně nemá.,1
"a nejen zloději, ještě k tomu jsou arogantní :D nejhorší společnost, s kterou jsem kdy něco vyřizovala!!!!",0
krásná vůně...mám ji od sveho miláčka a on ani nikdo v okoli si nestěžuje jak vonáskuju,2
"to bych valil 20km/hod., abych si to za ty prachy radne a dlouho uzil :D",1
kofolu zdarma pro všechny co tady napíšou :D,1
jo dobrý akorít mě sere ta hnusná melodie mě se ta písnička nelíbí od neckáře má teda daleko lepší,0
Kdyby Vám radši pořádně fungoval Můj T-mobile na webu!!!,0
Kde v brně je ta akce 19-23hod Mc menu 1+1zdarma? diky,1
"Proč ho nemít? Nabízím 390minut, 150sms za 390Kč. Cena i s DPH.",1
"my měli na akci točenou ze sudu a přez ""kostku"" a taky to tak bylo.. a tam to nehrozí když byla 3dny stará :D",1
"už se snaží, ale ještě se neudrží",1
"Aha, Soutěž se koná v době od 7. 11. 2011 do 31. 12. 2011, a to v celkem 54 soutěžních dnech.",1
"Souhlasím, nejlepší ve všem :-) Jen tak dál",2
V Brně jsou restaurace? Já myslel že tam jsou jen vietnamský stánky :P,1
Festivalová guavová kofola je výtečná!,2
to jo to je hodně málo:(,0
"Tak,už jsem fotku nahrál,za 0,3 vteřiny,ale odměna nikde,dík jako :-)) Ještě chvíli tak se mnou můžete houpat :-)))",0
Jsou krásná. Přeji hodně štěstí,2
jini operatoři jsou ješte draši tak si běšte k tem drahem,0
Štěpanov u Olomouce!!!,1
Jsou výborný :),2
Zlepšovat určitě jde i nadále .. Třeba u všech tarifu nabídnout tarifikaci po vteřinách. Lukáš,1
Další cesta jak ze zakazniku vymlatit dalsi penize :) ale neboj u vodafonu se toho jeste dlouho nedockas :D,0
musí být prasátko :-),1
"halo halo, nefunguje služba nahrávání! proč?",0
také mi to nejde,0
"spaly, jedly, hodovaly My ženy",1
Tak pak funguje 112 přes jiné operátory.,1
Něco pro Simonku...,1
krásné rááááno!!!♥,2
a ještě vás při tom uvidí celý Václavák :D,1
"Tak sice se přihlásím, ale pak mi vyskakují jen hovadské stránky s chybama. Fakt super...",0
"A co to znamená chytit? Když po něm metnu dlažku, tak muže zdrhat jak chce :-)",1
já už jdu taky abych mohla koukat ráno :),1
Tak teď jsem z toho jelen :D. Jaktože 2Kb/s = 16 kb/s? :D :D,1
"By mě zajímalo, jestli T-Mobilu už konečně došlo, že ho nikdo nemá rád:D",0
je něco podobného i pro symbian?,1
"Není zač,zbyly mi a vám snad poslouží k dárečku.",1
"Diky. Je pripsan. A kdybych se neozvala,mam nejspis smulu,co? Pekny den.",1
"spíš by mě zajímalo kolik lidí už stojí ve frontě, nemá někdo informace z předních linií?",1
"nenašla jsem na stránkách FB slevomatu...škoda, ne? :-)",1
Jaká bude kompenzace ????,0
:-)) O2 Guru to rozlouskl.,2
"řešil jsem nedávno podobnou věc, dnes jsem již spokojený u konkurence )))",1
hned bych je brala. ty sou úžasní. no jaro je konečně tady,2
jak zjistim puk kod sve karty.jestlize jsem ztratila veskere potrebne kody?,1
tak mi pošli jednu do Ostava-Polanka n.O. a až mi to dovezeš tak to vyhlas v rozhlaso.,1
"Co znamená hlaška,která mi příšla?... PRÁVĚ JSME VÁM ZRUŠILI ORDERMLI ? Hezký den,Vodafone",1
"roll u meka je hnus, wrap u kfc je taky hnus, nejlepší byl cca před deseti lety Mc´ITAL",0
"Martine dobrý nápad...založíme firmu na sběr a prodej duší,hmmm? :o))",1
Lenoro a Lukáši - nakonec můžete jí spolu a mít to celý se slevou a navíc novým zážitkem:),1
Jen aby to byla kofola :D,1
v soutěži je hodně podvodniku stejně stím nic neudělaji ...,0
"S kofolkou navěky, zalezem do deky :))) ať je teplá nebo ne :))",2
"Jenom bych se rád zeptal jak je to s tou odpovědí, už je to týden a stále nic :)",1
Dobrý den nejede mi wifi v mobilu samsung wave Y potřeboval bych poomoct Díky.,1
"Zítra jdu do zoo se synem ,kamarádkou a jejím pejskem.",1
mozem jednu otazku preco to je nuda plaz a ona je v plavkach ?,1
Gratuluji! Ať se daří.,2
tak to je super...zítra se k vám chystáme...:),2
Také se těším ;o) snad to pošta stihne co nejdříve ;o),2
Hledá se Martin z McDonald's Na Příkopě byl tam ve středu 18.8.2010...Nejsi tu???,1
Kurňa onehdá jsem tam jezdil často a jěště to nebylo :/,0
"prostě se nejde umístit na prvních 3 místech, když ty první u toho zřejmě sedí nonstop ...",0
Škoda že nikdy v Mc nevypadal Tasty takhle jako na fotce a to i ostatní sendviče...Na obrázku úplně k sežrání ale v reálu úplně jiný :D,0
"NIC NEFUNGUJE .... chtěla jsem se podívat na vyučtováni , změnit tarif cokoliv - všechno píše '' UŽ JEN CHVILKU '' ;)",0
Miluju Mekáč!!!!!!!!!to je upe boží!!!!!(ale KFC je lepší xD),2
"slovo ""FÉR"" s k vaší firmě fakt nehodí, natož tombola ..... FÉR není okrádat zákazníky.",0
